"caseID","eventType","timeStamp","source","lifecycle:transition","Sheet","FileName","Url","Label","Value","Column","Row"
"489","insertValue","2019-02-22T03:20:39.414Z","Web","complete",,,,"username","Frank01",,
"489","insertValue","2019-02-22T03:20:45.317Z","Web","complete",,,,"password","LittleFrank123",,
"489","clickButton","2019-02-22T03:21:00.103Z","Web","complete",,,,"confirm",,,
"489","waitResponse","2019-02-22T03:21:03.104Z","Web","complete",,,"www.webpage.com/ok",,,,
"489","clickButton","2019-02-22T03:21:15.387Z","Web","complete",,,,"Button1",,,
"489","clickButton","2019-02-22T03:21:15.846Z","Web","complete",,,,"B2",,,
"489","insertValue","2019-02-22T03:21:18.360Z","Web","complete",,,,"ID","182381",,
"489","copy","2019-02-22T03:21:21.591Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"489","paste","2019-02-22T03:21:25.276Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"489","copy","2019-02-22T03:21:27.077Z","Excel","complete",,,,,"Melbourne 123","B","2"
"489","paste","2019-02-22T03:21:29.935Z","Web","complete",,,,"Area","Melbourne 123",,
"489","clickButton","2019-02-22T03:21:33.873Z","Web","complete",,,,"OK",,,
"490","openFile","2019-02-22T03:21:43.873Z","Excel","complete","Sheet1","data.xls",,,,,
"490","goToUrl","2019-02-22T03:21:51.950Z","Web","complete",,,"www.webpage.com",,,,
"490","insertValue","2019-02-22T03:21:57.187Z","Web","complete",,,,"username","Frank01",,
"490","insertValue","2019-02-22T03:22:05.664Z","Web","complete",,,,"password","LittleFrank123",,
"490","clickButton","2019-02-22T03:22:13.166Z","Web","complete",,,,"confirm",,,
"490","waitResponse","2019-02-22T03:22:16.371Z","Web","complete",,,"www.webpage.com/wrong",,,,
"490","insertValue","2019-02-22T03:22:24.042Z","Excel","complete",,,,,"Wrong log-in","A","10"
"490","insertValue","2019-02-22T03:22:25.457Z","Excel","complete",,,,,"Wrong log-in","B","10"
"490","insertValue","2019-02-22T03:22:30.298Z","Excel","complete",,,,,"Wrong log-in","C","10"
"490","clickButton","2019-02-22T03:22:34.114Z","Web","complete",,,,"cancel",,,
"491","openFile","2019-02-22T03:22:44.114Z","Excel","complete","Sheet1","data.xls",,,,,
"491","goToUrl","2019-02-22T03:22:52.762Z","Web","complete",,,"www.webpage.com",,,,
"491","insertValue","2019-02-22T03:23:03.354Z","Web","complete",,,,"username","Frank01",,
"491","insertValue","2019-02-22T03:23:17.250Z","Web","complete",,,,"password","LittleFrank123",,
"491","clickButton","2019-02-22T03:23:17.250Z","Web","complete",,,,"confirm",,,
"491","waitResponse","2019-02-22T03:23:22.654Z","Web","complete",,,"www.webpage.com/wrong",,,,
"491","insertValue","2019-02-22T03:23:30.280Z","Excel","complete",,,,,"Wrong log-in","A","10"
"491","insertValue","2019-02-22T03:23:33.521Z","Excel","complete",,,,,"Wrong log-in","B","10"
"491","insertValue","2019-02-22T03:23:36.962Z","Excel","complete",,,,,"Wrong log-in","C","10"
"491","clickButton","2019-02-22T03:23:40.230Z","Web","complete",,,,"cancel",,,
"492","openFile","2019-02-22T03:23:50.230Z","Excel","complete","Sheet1","data.xls",,,,,
"492","goToUrl","2019-02-22T03:23:59.667Z","Web","complete",,,"www.webpage.com",,,,
"492","insertValue","2019-02-22T03:24:15.514Z","Web","complete",,,,"username","Frank01",,
"492","insertValue","2019-02-22T03:24:21.068Z","Web","complete",,,,"password","LittleFrank123",,
"492","clickButton","2019-02-22T03:24:23.338Z","Web","complete",,,,"confirm",,,
"492","waitResponse","2019-02-22T03:24:26.608Z","Web","complete",,,"www.webpage.com/ok",,,,
"492","clickButton","2019-02-22T03:24:41.577Z","Web","complete",,,,"Button1",,,
"492","clickButton","2019-02-22T03:24:43.670Z","Web","complete",,,,"B2",,,
"492","insertValue","2019-02-22T03:24:47.434Z","Web","complete",,,,"ID","182381",,
"492","copy","2019-02-22T03:24:51.118Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"492","paste","2019-02-22T03:24:55.399Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"492","copy","2019-02-22T03:24:57.965Z","Excel","complete",,,,,"Melbourne 123","B","2"
"492","paste","2019-02-22T03:25:00.494Z","Web","complete",,,,"Area","Melbourne 123",,
"492","clickButton","2019-02-22T03:25:04.112Z","Web","complete",,,,"OK",,,
"493","openFile","2019-02-22T03:25:14.112Z","Excel","complete","Sheet1","data.xls",,,,,
"493","goToUrl","2019-02-22T03:25:26.912Z","Web","complete",,,"www.webpage.com",,,,
"493","insertValue","2019-02-22T03:25:33.476Z","Web","complete",,,,"username","Frank01",,
"493","insertValue","2019-02-22T03:25:34.646Z","Web","complete",,,,"password","LittleFrank123",,
"493","clickButton","2019-02-22T03:25:37.412Z","Web","complete",,,,"confirm",,,
"493","waitResponse","2019-02-22T03:25:40.162Z","Web","complete",,,"www.webpage.com/ok",,,,
"493","clickButton","2019-02-22T03:25:43.653Z","Web","complete",,,,"Button1",,,
"493","clickButton","2019-02-22T03:25:47.506Z","Web","complete",,,,"B2",,,
"493","insertValue","2019-02-22T03:25:50.071Z","Web","complete",,,,"ID","182381",,
"493","copy","2019-02-22T03:25:53.513Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"493","paste","2019-02-22T03:25:57.145Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"493","copy","2019-02-22T03:25:58.416Z","Excel","complete",,,,,"Melbourne 123","B","2"
"493","paste","2019-02-22T03:26:01.084Z","Web","complete",,,,"Area","Melbourne 123",,
"493","clickButton","2019-02-22T03:26:03.355Z","Web","complete",,,,"OK",,,
"494","openFile","2019-02-22T03:26:13.355Z","Excel","complete","Sheet1","data.xls",,,,,
"494","goToUrl","2019-02-22T03:26:18.001Z","Web","complete",,,"www.webpage.com",,,,
"494","insertValue","2019-02-22T03:26:21.144Z","Web","complete",,,,"username","Frank01",,
"494","insertValue","2019-02-22T03:26:32.737Z","Web","complete",,,,"password","LittleFrank123",,
"494","clickButton","2019-02-22T03:26:39.358Z","Web","complete",,,,"confirm",,,
"494","waitResponse","2019-02-22T03:26:40.491Z","Web","complete",,,"www.webpage.com/ok",,,,
"494","clickButton","2019-02-22T03:26:43.071Z","Web","complete",,,,"Button1",,,
"494","clickButton","2019-02-22T03:26:45.558Z","Web","complete",,,,"B2",,,
"494","insertValue","2019-02-22T03:26:48.628Z","Web","complete",,,,"ID","182381",,
"494","copy","2019-02-22T03:26:52.336Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"494","paste","2019-02-22T03:26:56.508Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"494","copy","2019-02-22T03:26:58.109Z","Excel","complete",,,,,"Melbourne 123","B","2"
"494","paste","2019-02-22T03:27:01.282Z","Web","complete",,,,"Area","Melbourne 123",,
"494","clickButton","2019-02-22T03:27:05.693Z","Web","complete",,,,"OK",,,
"495","openFile","2019-02-22T03:27:15.693Z","Excel","complete","Sheet1","data.xls",,,,,
"495","goToUrl","2019-02-22T03:27:22.731Z","Web","complete",,,"www.webpage.com",,,,
"495","insertValue","2019-02-22T03:27:26.437Z","Web","complete",,,,"username","Frank01",,
"495","insertValue","2019-02-22T03:27:37.766Z","Web","complete",,,,"password","LittleFrank123",,
"495","clickButton","2019-02-22T03:27:49.965Z","Web","complete",,,,"confirm",,,
"495","waitResponse","2019-02-22T03:27:52.391Z","Web","complete",,,"www.webpage.com/wrong",,,,
"495","insertValue","2019-02-22T03:28:01.232Z","Excel","complete",,,,,"Wrong log-in","A","10"
"495","insertValue","2019-02-22T03:28:06.098Z","Excel","complete",,,,,"Wrong log-in","B","10"
"495","insertValue","2019-02-22T03:28:09.616Z","Excel","complete",,,,,"Wrong log-in","C","10"
"495","clickButton","2019-02-22T03:28:13.162Z","Web","complete",,,,"cancel",,,
"496","openFile","2019-02-22T03:28:23.162Z","Excel","complete","Sheet1","data.xls",,,,,
"496","goToUrl","2019-02-22T03:28:23.162Z","Web","complete",,,"www.webpage.com",,,,
"496","insertValue","2019-02-22T03:28:34.982Z","Web","complete",,,,"username","Frank01",,
"496","insertValue","2019-02-22T03:28:41.207Z","Web","complete",,,,"password","LittleFrank123",,
"496","clickButton","2019-02-22T03:28:58.992Z","Web","complete",,,,"confirm",,,
"496","waitResponse","2019-02-22T03:29:02.295Z","Web","complete",,,"www.webpage.com/error",,,,
"496","goToUrl","2019-02-22T03:29:10.391Z","Web","complete",,,"www.webpage.com",,,,
"496","insertValue","2019-02-22T03:29:23.477Z","Web","complete",,,,"username","Frank01",,
"496","insertValue","2019-02-22T03:29:36.821Z","Web","complete",,,,"password","LittleFrank123",,
"496","clickButton","2019-02-22T03:29:45.381Z","Web","complete",,,,"confirm",,,
"496","waitResponse","2019-02-22T03:29:47.937Z","Web","complete",,,"www.webpage.com/ok",,,,
"496","clickButton","2019-02-22T03:29:57.671Z","Web","complete",,,,"Button1",,,
"496","clickButton","2019-02-22T03:30:01.305Z","Web","complete",,,,"B2",,,
"496","insertValue","2019-02-22T03:30:05.624Z","Web","complete",,,,"ID","182381",,
"496","copy","2019-02-22T03:30:10.150Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"496","paste","2019-02-22T03:30:14.264Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"496","copy","2019-02-22T03:30:16.635Z","Excel","complete",,,,,"Melbourne 123","B","2"
"496","paste","2019-02-22T03:30:21.130Z","Web","complete",,,,"Area","Melbourne 123",,
"496","clickButton","2019-02-22T03:30:24.539Z","Web","complete",,,,"OK",,,
"497","openFile","2019-02-22T03:30:34.539Z","Excel","complete","Sheet1","data.xls",,,,,
"497","goToUrl","2019-02-22T03:30:40.490Z","Web","complete",,,"www.webpage.com",,,,
"497","insertValue","2019-02-22T03:30:50.379Z","Web","complete",,,,"username","Frank01",,
"497","insertValue","2019-02-22T03:31:00.356Z","Web","complete",,,,"password","LittleFrank123",,
"497","clickButton","2019-02-22T03:31:12.823Z","Web","complete",,,,"confirm",,,
"497","waitResponse","2019-02-22T03:31:15.787Z","Web","complete",,,"www.webpage.com/wrong",,,,
"497","insertValue","2019-02-22T03:31:25.141Z","Excel","complete",,,,,"Wrong log-in","A","10"
"497","insertValue","2019-02-22T03:31:27.077Z","Excel","complete",,,,,"Wrong log-in","B","10"
"497","insertValue","2019-02-22T03:31:30.729Z","Excel","complete",,,,,"Wrong log-in","C","10"
"497","clickButton","2019-02-22T03:31:32.742Z","Web","complete",,,,"cancel",,,
"498","openFile","2019-02-22T03:31:42.742Z","Excel","complete","Sheet1","data.xls",,,,,
"498","goToUrl","2019-02-22T03:31:45.437Z","Web","complete",,,"www.webpage.com",,,,
"498","insertValue","2019-02-22T03:31:51.835Z","Web","complete",,,,"username","Frank01",,
"498","insertValue","2019-02-22T03:31:51.835Z","Web","complete",,,,"password","LittleFrank123",,
"498","clickButton","2019-02-22T03:31:52.179Z","Web","complete",,,,"confirm",,,
"498","waitResponse","2019-02-22T03:31:53.906Z","Web","complete",,,"www.webpage.com/ok",,,,
"498","clickButton","2019-02-22T03:32:22.014Z","Web","complete",,,,"Button1",,,
"498","clickButton","2019-02-22T03:32:24.638Z","Web","complete",,,,"B2",,,
"498","insertValue","2019-02-22T03:32:27.714Z","Web","complete",,,,"ID","182381",,
"498","copy","2019-02-22T03:32:31.742Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"498","paste","2019-02-22T03:32:34.781Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"498","copy","2019-02-22T03:32:38.127Z","Excel","complete",,,,,"Melbourne 123","B","2"
"498","paste","2019-02-22T03:32:42.815Z","Web","complete",,,,"Area","Melbourne 123",,
"498","clickButton","2019-02-22T03:32:43.551Z","Web","complete",,,,"OK",,,
"499","openFile","2019-02-22T03:32:53.551Z","Excel","complete","Sheet1","data.xls",,,,,
"499","goToUrl","2019-02-22T03:32:53.551Z","Web","complete",,,"www.webpage.com",,,,
"499","insertValue","2019-02-22T03:33:06.236Z","Web","complete",,,,"username","Frank01",,
"499","insertValue","2019-02-22T03:33:17.348Z","Web","complete",,,,"password","LittleFrank123",,
"499","clickButton","2019-02-22T03:33:23.933Z","Web","complete",,,,"confirm",,,
"499","waitResponse","2019-02-22T03:33:24.923Z","Web","complete",,,"www.webpage.com/ok",,,,
"499","clickButton","2019-02-22T03:33:36.939Z","Web","complete",,,,"Button1",,,
"499","clickButton","2019-02-22T03:33:40.061Z","Web","complete",,,,"B2",,,
"499","insertValue","2019-02-22T03:33:44.236Z","Web","complete",,,,"ID","182381",,
"499","copy","2019-02-22T03:33:48.759Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"499","paste","2019-02-22T03:33:50.221Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"499","copy","2019-02-22T03:33:53.364Z","Excel","complete",,,,,"Melbourne 123","B","2"
"499","paste","2019-02-22T03:33:56.441Z","Web","complete",,,,"Area","Melbourne 123",,
"499","clickButton","2019-02-22T03:33:56.441Z","Web","complete",,,,"OK",,,
"500","openFile","2019-02-22T03:34:06.441Z","Excel","complete","Sheet1","data.xls",,,,,
"500","goToUrl","2019-02-22T03:34:15.893Z","Web","complete",,,"www.webpage.com",,,,
"500","insertValue","2019-02-22T03:34:30.601Z","Web","complete",,,,"username","Frank01",,
"500","insertValue","2019-02-22T03:34:34.264Z","Web","complete",,,,"password","LittleFrank123",,
"500","clickButton","2019-02-22T03:34:42.826Z","Web","complete",,,,"confirm",,,
"500","waitResponse","2019-02-22T03:34:47.543Z","Web","complete",,,"www.webpage.com/error",,,,
"500","goToUrl","2019-02-22T03:34:47.543Z","Web","complete",,,"www.webpage.com",,,,
"500","insertValue","2019-02-22T03:34:53.824Z","Web","complete",,,,"username","Frank01",,
"500","insertValue","2019-02-22T03:35:03.411Z","Web","complete",,,,"password","LittleFrank123",,
"500","clickButton","2019-02-22T03:35:03.901Z","Web","complete",,,,"confirm",,,
"500","waitResponse","2019-02-22T03:35:06.288Z","Web","complete",,,"www.webpage.com/ok",,,,
"500","clickButton","2019-02-22T03:35:12.735Z","Web","complete",,,,"Button1",,,
"500","clickButton","2019-02-22T03:35:15.973Z","Web","complete",,,,"B2",,,
"500","insertValue","2019-02-22T03:35:17.739Z","Web","complete",,,,"ID","182381",,
"500","copy","2019-02-22T03:35:21.166Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"500","paste","2019-02-22T03:35:24.118Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"500","copy","2019-02-22T03:35:25.884Z","Excel","complete",,,,,"Melbourne 123","B","2"
"500","paste","2019-02-22T03:35:29.518Z","Web","complete",,,,"Area","Melbourne 123",,
"500","clickButton","2019-02-22T03:35:33.378Z","Web","complete",,,,"OK",,,
"501","openFile","2019-02-22T03:35:43.378Z","Excel","complete","Sheet1","data.xls",,,,,
"501","goToUrl","2019-02-22T03:35:59.870Z","Web","complete",,,"www.webpage.com",,,,
"501","insertValue","2019-02-22T03:36:04.807Z","Web","complete",,,,"username","Frank01",,
"501","insertValue","2019-02-22T03:36:08.991Z","Web","complete",,,,"password","LittleFrank123",,
"501","clickButton","2019-02-22T03:36:16.032Z","Web","complete",,,,"confirm",,,
"501","waitResponse","2019-02-22T03:36:20.232Z","Web","complete",,,"www.webpage.com/ok",,,,
"501","clickButton","2019-02-22T03:36:28.523Z","Web","complete",,,,"Button1",,,
"501","clickButton","2019-02-22T03:36:31.600Z","Web","complete",,,,"B2",,,
"501","insertValue","2019-02-22T03:36:35.871Z","Web","complete",,,,"ID","182381",,
"501","copy","2019-02-22T03:36:38.616Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"501","paste","2019-02-22T03:36:42.708Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"501","copy","2019-02-22T03:36:44.472Z","Excel","complete",,,,,"Melbourne 123","B","2"
"501","paste","2019-02-22T03:36:47.520Z","Web","complete",,,,"Area","Melbourne 123",,
"501","clickButton","2019-02-22T03:36:51.178Z","Web","complete",,,,"OK",,,
"502","openFile","2019-02-22T03:37:01.178Z","Excel","complete","Sheet1","data.xls",,,,,
"502","goToUrl","2019-02-22T03:37:08.980Z","Web","complete",,,"www.webpage.com",,,,
"502","insertValue","2019-02-22T03:37:12.071Z","Web","complete",,,,"username","Frank01",,
"502","insertValue","2019-02-22T03:37:30.913Z","Web","complete",,,,"password","LittleFrank123",,
"502","clickButton","2019-02-22T03:37:30.913Z","Web","complete",,,,"confirm",,,
"502","waitResponse","2019-02-22T03:37:34.017Z","Web","complete",,,"www.webpage.com/ok",,,,
"502","clickButton","2019-02-22T03:37:34.473Z","Web","complete",,,,"Button1",,,
"502","clickButton","2019-02-22T03:37:38.060Z","Web","complete",,,,"B2",,,
"502","insertValue","2019-02-22T03:37:40.434Z","Web","complete",,,,"ID","182381",,
"502","copy","2019-02-22T03:37:43.180Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"502","paste","2019-02-22T03:37:47.174Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"502","copy","2019-02-22T03:37:50.188Z","Excel","complete",,,,,"Melbourne 123","B","2"
"502","paste","2019-02-22T03:37:52.199Z","Web","complete",,,,"Area","Melbourne 123",,
"502","clickButton","2019-02-22T03:37:52.599Z","Web","complete",,,,"OK",,,
"503","openFile","2019-02-22T03:38:02.599Z","Excel","complete","Sheet1","data.xls",,,,,
"503","goToUrl","2019-02-22T03:38:14.447Z","Web","complete",,,"www.webpage.com",,,,
"503","insertValue","2019-02-22T03:38:26.487Z","Web","complete",,,,"username","Frank01",,
"503","insertValue","2019-02-22T03:38:32.988Z","Web","complete",,,,"password","LittleFrank123",,
"503","clickButton","2019-02-22T03:38:40.128Z","Web","complete",,,,"confirm",,,
"503","waitResponse","2019-02-22T03:38:43.017Z","Web","complete",,,"www.webpage.com/error",,,,
"503","goToUrl","2019-02-22T03:38:54.172Z","Web","complete",,,"www.webpage.com",,,,
"503","insertValue","2019-02-22T03:39:06.661Z","Web","complete",,,,"username","Frank01",,
"503","insertValue","2019-02-22T03:39:17.953Z","Web","complete",,,,"password","LittleFrank123",,
"503","clickButton","2019-02-22T03:39:31.552Z","Web","complete",,,,"confirm",,,
"503","waitResponse","2019-02-22T03:39:35.082Z","Web","complete",,,"www.webpage.com/error",,,,
"503","goToUrl","2019-02-22T03:39:43.465Z","Web","complete",,,"www.webpage.com",,,,
"503","insertValue","2019-02-22T03:39:43.465Z","Web","complete",,,,"username","Frank01",,
"503","insertValue","2019-02-22T03:39:49.865Z","Web","complete",,,,"password","LittleFrank123",,
"503","clickButton","2019-02-22T03:40:05.797Z","Web","complete",,,,"confirm",,,
"503","waitResponse","2019-02-22T03:40:08.931Z","Web","complete",,,"www.webpage.com/error",,,,
"503","insertValue","2019-02-22T03:40:09.861Z","Excel","complete",,,,,"Wrong log-in","A","10"
"503","insertValue","2019-02-22T03:40:12.332Z","Excel","complete",,,,,"Wrong log-in","B","10"
"503","insertValue","2019-02-22T03:40:14.084Z","Excel","complete",,,,,"Wrong log-in","C","10"
"503","clickButton","2019-02-22T03:40:17.840Z","Web","complete",,,,"cancel",,,
"504","openFile","2019-02-22T03:40:27.840Z","Excel","complete","Sheet1","data.xls",,,,,
"504","goToUrl","2019-02-22T03:40:29.120Z","Web","complete",,,"www.webpage.com",,,,
"504","insertValue","2019-02-22T03:40:38.330Z","Web","complete",,,,"username","Frank01",,
"504","insertValue","2019-02-22T03:40:39.931Z","Web","complete",,,,"password","LittleFrank123",,
"504","clickButton","2019-02-22T03:40:45.114Z","Web","complete",,,,"confirm",,,
"504","waitResponse","2019-02-22T03:40:47.915Z","Web","complete",,,"www.webpage.com/ok",,,,
"504","clickButton","2019-02-22T03:41:01.310Z","Web","complete",,,,"Button1",,,
"504","clickButton","2019-02-22T03:41:05.748Z","Web","complete",,,,"B2",,,
"504","insertValue","2019-02-22T03:41:08.682Z","Web","complete",,,,"ID","182381",,
"504","copy","2019-02-22T03:41:10.502Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"504","paste","2019-02-22T03:41:12.365Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"504","copy","2019-02-22T03:41:14.964Z","Excel","complete",,,,,"Melbourne 123","B","2"
"504","paste","2019-02-22T03:41:17.517Z","Web","complete",,,,"Area","Melbourne 123",,
"504","clickButton","2019-02-22T03:41:20.747Z","Web","complete",,,,"OK",,,
"505","openFile","2019-02-22T03:41:30.747Z","Excel","complete","Sheet1","data.xls",,,,,
"505","goToUrl","2019-02-22T03:41:40.243Z","Web","complete",,,"www.webpage.com",,,,
"505","insertValue","2019-02-22T03:41:44.730Z","Web","complete",,,,"username","Frank01",,
"505","insertValue","2019-02-22T03:41:51.268Z","Web","complete",,,,"password","LittleFrank123",,
"505","clickButton","2019-02-22T03:42:04.352Z","Web","complete",,,,"confirm",,,
"505","waitResponse","2019-02-22T03:42:06.296Z","Web","complete",,,"www.webpage.com/error",,,,
"505","goToUrl","2019-02-22T03:42:06.296Z","Web","complete",,,"www.webpage.com",,,,
"505","insertValue","2019-02-22T03:42:19.709Z","Web","complete",,,,"username","Frank01",,
"505","insertValue","2019-02-22T03:42:25.046Z","Web","complete",,,,"password","LittleFrank123",,
"505","clickButton","2019-02-22T03:42:31.549Z","Web","complete",,,,"confirm",,,
"505","waitResponse","2019-02-22T03:42:34.129Z","Web","complete",,,"www.webpage.com/error",,,,
"505","goToUrl","2019-02-22T03:42:42.487Z","Web","complete",,,"www.webpage.com",,,,
"505","insertValue","2019-02-22T03:42:53.014Z","Web","complete",,,,"username","Frank01",,
"505","insertValue","2019-02-22T03:43:05.103Z","Web","complete",,,,"password","LittleFrank123",,
"505","clickButton","2019-02-22T03:43:14.746Z","Web","complete",,,,"confirm",,,
"505","waitResponse","2019-02-22T03:43:17.665Z","Web","complete",,,"www.webpage.com/ok",,,,
"505","clickButton","2019-02-22T03:43:29.843Z","Web","complete",,,,"Button1",,,
"505","clickButton","2019-02-22T03:43:33.449Z","Web","complete",,,,"B2",,,
"505","insertValue","2019-02-22T03:43:36.609Z","Web","complete",,,,"ID","182381",,
"505","copy","2019-02-22T03:43:39.162Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"505","paste","2019-02-22T03:43:41.753Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"505","copy","2019-02-22T03:43:43.280Z","Excel","complete",,,,,"Melbourne 123","B","2"
"505","paste","2019-02-22T03:43:45.351Z","Web","complete",,,,"Area","Melbourne 123",,
"505","clickButton","2019-02-22T03:43:49.591Z","Web","complete",,,,"OK",,,
"506","openFile","2019-02-22T03:43:59.591Z","Excel","complete","Sheet1","data.xls",,,,,
"506","goToUrl","2019-02-22T03:44:11.976Z","Web","complete",,,"www.webpage.com",,,,
"506","insertValue","2019-02-22T03:44:23.216Z","Web","complete",,,,"username","Frank01",,
"506","insertValue","2019-02-22T03:44:31.469Z","Web","complete",,,,"password","LittleFrank123",,
"506","clickButton","2019-02-22T03:44:39.137Z","Web","complete",,,,"confirm",,,
"506","waitResponse","2019-02-22T03:44:42.499Z","Web","complete",,,"www.webpage.com/error",,,,
"506","goToUrl","2019-02-22T03:44:50.786Z","Web","complete",,,"www.webpage.com",,,,
"506","insertValue","2019-02-22T03:45:04.195Z","Web","complete",,,,"username","Frank01",,
"506","insertValue","2019-02-22T03:45:06.383Z","Web","complete",,,,"password","LittleFrank123",,
"506","clickButton","2019-02-22T03:45:11.154Z","Web","complete",,,,"confirm",,,
"506","waitResponse","2019-02-22T03:45:14.117Z","Web","complete",,,"www.webpage.com/ok",,,,
"506","clickButton","2019-02-22T03:45:23.424Z","Web","complete",,,,"Button1",,,
"506","clickButton","2019-02-22T03:45:24.675Z","Web","complete",,,,"B2",,,
"506","insertValue","2019-02-22T03:45:28.500Z","Web","complete",,,,"ID","182381",,
"506","copy","2019-02-22T03:45:29.505Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"506","paste","2019-02-22T03:45:33.530Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"506","copy","2019-02-22T03:45:36.118Z","Excel","complete",,,,,"Melbourne 123","B","2"
"506","paste","2019-02-22T03:45:38.672Z","Web","complete",,,,"Area","Melbourne 123",,
"506","clickButton","2019-02-22T03:45:42.516Z","Web","complete",,,,"OK",,,
"507","openFile","2019-02-22T03:45:52.516Z","Excel","complete","Sheet1","data.xls",,,,,
"507","goToUrl","2019-02-22T03:45:56.711Z","Web","complete",,,"www.webpage.com",,,,
"507","insertValue","2019-02-22T03:46:04.263Z","Web","complete",,,,"username","Frank01",,
"507","insertValue","2019-02-22T03:46:10.408Z","Web","complete",,,,"password","LittleFrank123",,
"507","clickButton","2019-02-22T03:46:20.956Z","Web","complete",,,,"confirm",,,
"507","waitResponse","2019-02-22T03:46:24.721Z","Web","complete",,,"www.webpage.com/ok",,,,
"507","clickButton","2019-02-22T03:46:26.723Z","Web","complete",,,,"Button1",,,
"507","clickButton","2019-02-22T03:46:29.175Z","Web","complete",,,,"B2",,,
"507","insertValue","2019-02-22T03:46:31.712Z","Web","complete",,,,"ID","182381",,
"507","copy","2019-02-22T03:46:33.456Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"507","paste","2019-02-22T03:46:36.024Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"507","copy","2019-02-22T03:46:38.946Z","Excel","complete",,,,,"Melbourne 123","B","2"
"507","paste","2019-02-22T03:46:41.715Z","Web","complete",,,,"Area","Melbourne 123",,
"507","clickButton","2019-02-22T03:46:44.936Z","Web","complete",,,,"OK",,,
"508","openFile","2019-02-22T03:46:54.936Z","Excel","complete","Sheet1","data.xls",,,,,
"508","goToUrl","2019-02-22T03:46:54.936Z","Web","complete",,,"www.webpage.com",,,,
"508","insertValue","2019-02-22T03:47:02.836Z","Web","complete",,,,"username","Frank01",,
"508","insertValue","2019-02-22T03:47:05.868Z","Web","complete",,,,"password","LittleFrank123",,
"508","clickButton","2019-02-22T03:47:14.414Z","Web","complete",,,,"confirm",,,
"508","waitResponse","2019-02-22T03:47:17.494Z","Web","complete",,,"www.webpage.com/error",,,,
"508","goToUrl","2019-02-22T03:47:24.003Z","Web","complete",,,"www.webpage.com",,,,
"508","insertValue","2019-02-22T03:47:24.129Z","Web","complete",,,,"username","Frank01",,
"508","insertValue","2019-02-22T03:47:28.328Z","Web","complete",,,,"password","LittleFrank123",,
"508","clickButton","2019-02-22T03:47:40.088Z","Web","complete",,,,"confirm",,,
"508","waitResponse","2019-02-22T03:47:43.934Z","Web","complete",,,"www.webpage.com/ok",,,,
"508","clickButton","2019-02-22T03:47:49.480Z","Web","complete",,,,"Button1",,,
"508","clickButton","2019-02-22T03:47:53.388Z","Web","complete",,,,"B2",,,
"508","insertValue","2019-02-22T03:47:57.801Z","Web","complete",,,,"ID","182381",,
"508","copy","2019-02-22T03:48:01.338Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"508","paste","2019-02-22T03:48:04.261Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"508","copy","2019-02-22T03:48:07.326Z","Excel","complete",,,,,"Melbourne 123","B","2"
"508","paste","2019-02-22T03:48:12.668Z","Web","complete",,,,"Area","Melbourne 123",,
"508","clickButton","2019-02-22T03:48:14.871Z","Web","complete",,,,"OK",,,
"509","openFile","2019-02-22T03:48:24.871Z","Excel","complete","Sheet1","data.xls",,,,,
"509","goToUrl","2019-02-22T03:48:32.316Z","Web","complete",,,"www.webpage.com",,,,
"509","insertValue","2019-02-22T03:48:40.775Z","Web","complete",,,,"username","Frank01",,
"509","insertValue","2019-02-22T03:48:50.868Z","Web","complete",,,,"password","LittleFrank123",,
"509","clickButton","2019-02-22T03:48:58.852Z","Web","complete",,,,"confirm",,,
"509","waitResponse","2019-02-22T03:49:01.842Z","Web","complete",,,"www.webpage.com/ok",,,,
